Booking ID,Guest ID,Gender,Age,Property Type,City,Room Type,Booking Date,Check-in Date,Check-out Date,Stay Length (Days),Number of Guests,Price per Night,Total Cost,Discount,Final Cost,Booking Source,Payment Method,Review Score
HB_10688,GUEST_4570,Female,35,Hotel,New York,Suite,2023-07-22,2023-08-24,2023-08-25,1,5,70.28,70.28,13.48,56.8,Phone,PayPal,3
HB_10689,GUEST_2437,Female,20,Hotel,Dubai,Double,2025-05-15,2025-06-20,2025-06-21,1,4,410.82,410.82,37.65,373.17,Travel Agent,PayPal,4
HB_10690,GUEST_9764,Male,75,Airbnb,Barcelona,Double,2024-09-30,2024-10-22,2024-10-27,5,1,267.97,1339.85,191.61,1148.24,App,Credit Card,2
HB_10691,GUEST_5291,Female,62,Airbnb,Tokyo,Studio,2024-08-22,2024-09-06,2024-09-19,13,5,134.23,1744.99,25.25,1719.74,App,Credit Card,4
HB_10692,GUEST_1271,Female,76,Airbnb,New York,Double,2025-02-23,2025-03-21,2025-04-04,14,1,203.92,2854.88,179.75,2675.13,Phone,PayPal,5
HB_10693,GUEST_4186,Female,61,Hotel,New York,Apartment,2024-08-02,2024-08-19,2024-08-20,1,4,144.84,144.84,5.68,139.16,App,PayPal,5
HB_10694,GUEST_7863,Male,32,Hotel,London,Single,2023-12-29,2024-02-24,2024-02-29,5,1,267.92,1339.6,145.98,1193.62,Travel Agent,Credit Card,5
HB_10695,GUEST_3885,Female,34,Hotel,Sydney,Apartment,2023-07-28,2023-09-22,2023-09-26,4,5,483.72,1934.88,195.02,1739.86,App,PayPal,3
HB_10696,GUEST_3718,Male,45,Airbnb,Paris,Double,2025-01-19,2025-02-03,2025-02-14,11,2,249.95,2749.45,111.22,2638.23,Website,PayPal,1
HB_10697,GUEST_8491,Female,61,Airbnb,Barcelona,Apartment,2024-02-22,2024-03-05,2024-03-15,10,5,151.47,1514.7,31.51,1483.19,App,Bank Transfer,5
HB_10698,GUEST_6419,Male,43,Airbnb,Barcelona,Studio,2023-11-06,2023-12-08,2023-12-22,14,3,214.73,3006.22,269.5,2736.72,Travel Agent,Credit Card,1
HB_10699,GUEST_1431,Male,58,Airbnb,London,Single,2024-07-28,2024-08-07,2024-08-14,7,3,385.2,2696.4,262.03,2434.37,Travel Agent,Credit Card,1
HB_10700,GUEST_1851,Male,21,Hotel,Dubai,Apartment,2023-08-18,2023-08-31,2023-09-10,10,4,151.54,1515.4,154.13,1361.27,Travel Agent,Credit Card,1
HB_10701,GUEST_3623,Female,58,Airbnb,Paris,Double,2023-08-23,2023-08-28,2023-08-31,3,5,344.3,1032.9,173.82,859.08,Travel Agent,PayPal,4
HB_10702,GUEST_7206,Female,25,Hotel,Sydney,Single,2024-02-24,2024-02-28,2024-03-03,4,5,326.0,1304.0,186.46,1117.54,Phone,Bank Transfer,1
HB_10703,GUEST_3753,Female,27,Airbnb,London,Apartment,2024-04-29,2024-05-03,2024-05-17,14,1,92.99,1301.86,124.39,1177.47,Website,PayPal,5
HB_10704,GUEST_8084,Male,53,Hotel,Barcelona,Studio,2025-02-26,2025-04-22,2025-04-29,7,3,374.44,2621.08,24.54,2596.54,Website,Bank Transfer,4
HB_10705,GUEST_2923,Female,60,Hotel,Dubai,Apartment,2025-05-02,2025-07-01,2025-07-09,8,2,168.58,1348.64,262.91,1085.73,Website,PayPal,1
HB_10706,GUEST_7891,Male,77,Hotel,Sydney,Single,2025-03-07,2025-04-10,2025-04-12,2,1,84.92,169.84,8.3,161.54,Travel Agent,Bank Transfer,1
HB_10707,GUEST_2884,Female,52,Hotel,Barcelona,Apartment,2024-12-17,2025-01-19,2025-01-23,4,4,89.06,356.24,32.26,323.98,App,PayPal,3
HB_10708,GUEST_5950,Male,32,Airbnb,Sydney,Double,2024-11-01,2024-12-22,2025-01-03,12,5,63.71,764.52,120.79,643.73,Website,Bank Transfer,1
HB_10709,GUEST_9779,Male,60,Hotel,Dubai,Double,2025-04-09,2025-05-05,2025-05-09,4,3,464.6,1858.4,122.34,1736.06,Travel Agent,Credit Card,2
HB_10710,GUEST_4060,Male,78,Hotel,Barcelona,Single,2024-02-09,2024-03-17,2024-03-19,2,4,115.81,231.62,5.62,226.0,App,Bank Transfer,5
HB_10711,GUEST_8706,Female,45,Airbnb,Dubai,Studio,2024-07-08,2024-08-22,2024-09-05,14,1,464.7,6505.8,232.53,6273.27,Website,Bank Transfer,5
HB_10712,GUEST_1445,Female,62,Airbnb,Sydney,Double,2023-10-03,2023-11-24,2023-11-27,3,2,99.61,298.83,40.08,258.75,Travel Agent,Bank Transfer,3
HB_10713,GUEST_9751,Female,28,Airbnb,Dubai,Suite,2024-04-08,2024-05-27,2024-06-01,5,5,106.65,533.25,12.77,520.48,Phone,Credit Card,4
HB_10714,GUEST_3191,Male,76,Airbnb,Paris,Double,2024-03-21,2024-04-22,2024-05-03,11,5,179.55,1975.05,329.94,1645.11,Phone,PayPal,5
HB_10715,GUEST_7264,Male,70,Airbnb,Barcelona,Studio,2024-03-24,2024-04-09,2024-04-14,5,1,234.88,1174.4,59.84,1114.56,Travel Agent,Credit Card,5
HB_10716,GUEST_6286,Male,73,Hotel,Paris,Studio,2024-04-28,2024-06-02,2024-06-12,10,1,329.07,3290.7,421.52,2869.18,Website,Bank Transfer,5
HB_10717,GUEST_2184,Male,53,Airbnb,Dubai,Double,2024-09-21,2024-10-02,2024-10-08,6,4,438.28,2629.68,356.71,2272.97,Phone,PayPal,3
HB_10718,GUEST_1030,Male,30,Hotel,Paris,Studio,2024-03-28,2024-04-02,2024-04-07,5,2,474.1,2370.5,1.83,2368.67,App,PayPal,2
HB_10719,GUEST_2740,Male,70,Hotel,London,Apartment,2023-12-24,2023-12-31,2024-01-01,1,5,81.45,81.45,6.68,74.77,Travel Agent,PayPal,5
HB_10720,GUEST_2309,Male,52,Airbnb,Dubai,Single,2023-08-13,2023-10-03,2023-10-10,7,4,53.7,375.9,3.48,372.42,Phone,Credit Card,1
HB_10721,GUEST_5029,Male,42,Hotel,Barcelona,Double,2024-02-27,2024-03-27,2024-03-30,3,1,365.36,1096.08,75.96,1020.12,Website,Credit Card,1
HB_10722,GUEST_2108,Female,27,Airbnb,Sydney,Double,2024-12-09,2024-12-24,2025-01-06,13,3,117.77,1531.01,284.8,1246.21,App,Bank Transfer,2
HB_10723,GUEST_9286,Male,59,Hotel,Tokyo,Single,2025-04-17,2025-05-11,2025-05-22,11,2,257.73,2835.03,184.33,2650.7,Phone,Credit Card,3
HB_10724,GUEST_5932,Male,54,Hotel,London,Double,2024-02-12,2024-03-16,2024-03-29,13,3,469.93,6109.09,945.81,5163.28,App,Bank Transfer,5
HB_10725,GUEST_3800,Male,19,Hotel,New York,Studio,2024-08-11,2024-09-11,2024-09-12,1,1,494.95,494.95,43.44,451.51,Travel Agent,Bank Transfer,4
HB_10726,GUEST_2359,Male,27,Hotel,Barcelona,Double,2024-10-24,2024-12-11,2024-12-18,7,2,256.26,1793.82,60.52,1733.3,Travel Agent,Credit Card,4
HB_10727,GUEST_7909,Female,28,Hotel,New York,Double,2024-04-24,2024-04-25,2024-05-04,9,1,144.83,1303.47,129.7,1173.77,Travel Agent,PayPal,5
HB_10728,GUEST_2594,Male,44,Hotel,Paris,Single,2024-02-19,2024-04-02,2024-04-05,3,5,81.46,244.38,48.4,195.98,Phone,Credit Card,5
HB_10729,GUEST_3430,Female,67,Hotel,New York,Double,2024-10-06,2024-11-03,2024-11-16,13,1,229.39,2982.07,141.67,2840.4,Travel Agent,Bank Transfer,2
HB_10730,GUEST_3926,Female,26,Airbnb,Paris,Apartment,2024-09-28,2024-11-26,2024-11-29,3,3,318.0,954.0,60.76,893.24,Travel Agent,Bank Transfer,2
HB_10731,GUEST_7421,Female,33,Airbnb,Paris,Suite,2025-06-03,2025-06-25,2025-07-06,11,2,171.05,1881.55,70.32,1811.23,Website,Credit Card,5
HB_10732,GUEST_4574,Male,64,Airbnb,New York,Apartment,2025-03-08,2025-03-18,2025-03-20,2,1,87.16,174.32,34.02,140.3,Travel Agent,Bank Transfer,1
HB_10733,GUEST_7494,Male,40,Hotel,London,Apartment,2023-08-12,2023-09-20,2023-09-28,8,4,74.37,594.96,88.21,506.75,Travel Agent,Bank Transfer,2
HB_10734,GUEST_7740,Male,31,Hotel,Tokyo,Single,2024-07-13,2024-08-20,2024-08-30,10,5,285.64,2856.4,539.89,2316.51,Website,Credit Card,2
HB_10735,GUEST_5130,Female,22,Airbnb,Dubai,Studio,2024-09-10,2024-09-26,2024-09-27,1,1,454.09,454.09,6.29,447.8,App,PayPal,5
HB_10736,GUEST_7077,Male,40,Hotel,Dubai,Apartment,2024-02-15,2024-04-15,2024-04-24,9,3,144.41,1299.69,53.08,1246.61,Website,Credit Card,3
HB_10737,GUEST_4836,Male,54,Hotel,Tokyo,Suite,2024-01-18,2024-03-16,2024-03-21,5,2,110.54,552.7,49.12,503.58,App,Bank Transfer,2
HB_10738,GUEST_7435,Male,62,Airbnb,Tokyo,Studio,2023-09-30,2023-11-25,2023-11-29,4,2,474.42,1897.68,294.27,1603.41,Phone,Credit Card,3
HB_10739,GUEST_7764,Male,40,Airbnb,London,Double,2024-01-22,2024-02-04,2024-02-08,4,5,377.97,1511.88,164.94,1346.94,Phone,PayPal,5
HB_10740,GUEST_7074,Male,59,Hotel,Tokyo,Double,2023-12-17,2023-12-24,2024-01-04,11,1,363.17,3994.87,464.81,3530.06,Phone,Credit Card,4
HB_10741,GUEST_7513,Male,32,Hotel,London,Studio,2024-05-25,2024-06-16,2024-06-18,2,4,311.84,623.68,105.35,518.33,Phone,PayPal,4
HB_10742,GUEST_6103,Male,52,Airbnb,Tokyo,Double,2024-03-22,2024-04-19,2024-04-27,8,1,201.31,1610.48,249.74,1360.74,Phone,Credit Card,1
HB_10743,GUEST_3532,Male,33,Airbnb,New York,Double,2023-10-17,2023-10-29,2023-11-07,9,4,126.73,1140.57,143.78,996.79,App,Credit Card,3
HB_10744,GUEST_6090,Male,25,Hotel,Barcelona,Suite,2025-03-02,2025-03-31,2025-04-04,4,4,351.3,1405.2,241.51,1163.69,App,Bank Transfer,3
HB_10745,GUEST_9790,Male,48,Airbnb,Tokyo,Single,2025-06-06,2025-06-12,2025-06-23,11,4,167.09,1837.99,201.98,1636.01,Website,Bank Transfer,2
HB_10746,GUEST_9935,Male,65,Airbnb,London,Double,2025-04-17,2025-05-18,2025-05-29,11,4,104.6,1150.6,63.98,1086.62,Phone,Bank Transfer,5
HB_10747,GUEST_2668,Male,26,Airbnb,Tokyo,Suite,2024-06-02,2024-06-19,2024-06-24,5,3,396.16,1980.8,104.54,1876.26,App,Bank Transfer,3
HB_10748,GUEST_9644,Male,72,Hotel,New York,Single,2025-02-28,2025-03-10,2025-03-18,8,1,136.98,1095.84,47.87,1047.97,Phone,PayPal,4
HB_10749,GUEST_7316,Female,56,Airbnb,Sydney,Suite,2023-10-14,2023-11-05,2023-11-11,6,5,423.61,2541.66,338.86,2202.8,App,Credit Card,4
HB_10750,GUEST_5575,Male,69,Airbnb,Paris,Single,2023-06-16,2023-07-25,2023-08-05,11,1,354.25,3896.75,11.17,3885.58,App,Credit Card,1
HB_10751,GUEST_4907,Female,72,Airbnb,Paris,Apartment,2024-12-08,2025-01-23,2025-02-05,13,3,438.79,5704.27,277.28,5426.99,Phone,Bank Transfer,2
HB_10752,GUEST_2773,Female,70,Hotel,Sydney,Suite,2025-04-12,2025-04-13,2025-04-24,11,4,114.61,1260.71,17.39,1243.32,App,Credit Card,2
HB_10753,GUEST_9459,Female,70,Hotel,Tokyo,Single,2023-08-22,2023-09-03,2023-09-09,6,2,205.27,1231.62,143.32,1088.3,Travel Agent,Credit Card,1
HB_10754,GUEST_8202,Female,56,Airbnb,Dubai,Suite,2024-12-28,2025-02-13,2025-02-19,6,5,464.42,2786.52,529.02,2257.5,Phone,PayPal,3
HB_10755,GUEST_2185,Female,37,Airbnb,Dubai,Suite,2025-03-24,2025-05-08,2025-05-17,9,1,372.42,3351.78,231.32,3120.46,Travel Agent,Credit Card,5
HB_10756,GUEST_2460,Male,58,Hotel,New York,Single,2024-01-17,2024-02-10,2024-02-18,8,4,118.03,944.24,158.24,786.0,Phone,Bank Transfer,4
HB_10757,GUEST_4741,Male,67,Hotel,Sydney,Suite,2025-03-15,2025-04-27,2025-04-30,3,5,140.75,422.25,17.2,405.05,Travel Agent,Credit Card,5
HB_10758,GUEST_8472,Female,69,Airbnb,Dubai,Studio,2023-09-10,2023-10-06,2023-10-08,2,2,233.35,466.7,71.57,395.13,Travel Agent,Bank Transfer,3
HB_10759,GUEST_6453,Female,79,Airbnb,Barcelona,Apartment,2024-01-02,2024-02-02,2024-02-12,10,3,468.75,4687.5,695.79,3991.71,Travel Agent,Credit Card,3
HB_10760,GUEST_1703,Male,32,Hotel,Barcelona,Studio,2024-08-23,2024-09-06,2024-09-10,4,3,310.19,1240.76,75.42,1165.34,Website,Credit Card,5
HB_10761,GUEST_4421,Female,21,Airbnb,Paris,Apartment,2023-06-21,2023-07-14,2023-07-17,3,1,217.29,651.87,75.84,576.03,Phone,PayPal,4
HB_10762,GUEST_1384,Female,39,Airbnb,Sydney,Double,2023-07-28,2023-09-20,2023-10-04,14,5,232.7,3257.8,175.64,3082.16,Travel Agent,PayPal,4
HB_10763,GUEST_7033,Male,36,Airbnb,Sydney,Double,2024-03-07,2024-04-25,2024-04-26,1,3,217.41,217.41,1.97,215.44,Phone,Bank Transfer,5
HB_10764,GUEST_8126,Male,62,Hotel,Dubai,Suite,2024-01-10,2024-01-15,2024-01-23,8,4,467.01,3736.08,184.7,3551.38,Travel Agent,Credit Card,4
HB_10765,GUEST_7766,Male,55,Hotel,London,Studio,2024-08-14,2024-09-01,2024-09-02,1,1,469.1,469.1,66.4,402.7,Phone,Bank Transfer,2
HB_10766,GUEST_7653,Male,39,Hotel,Paris,Studio,2023-12-18,2024-01-07,2024-01-16,9,1,139.18,1252.62,143.77,1108.85,Travel Agent,PayPal,4
HB_10767,GUEST_4421,Male,78,Airbnb,Sydney,Studio,2025-02-28,2025-04-26,2025-04-27,1,4,142.33,142.33,20.71,121.62,Phone,PayPal,3
HB_10768,GUEST_7905,Male,48,Hotel,Barcelona,Suite,2024-08-16,2024-09-06,2024-09-14,8,5,69.25,554.0,1.43,552.57,Website,PayPal,3
HB_10769,GUEST_4626,Female,20,Airbnb,Sydney,Apartment,2023-11-04,2023-12-01,2023-12-15,14,2,367.63,5146.82,175.45,4971.37,Phone,PayPal,3
HB_10770,GUEST_1001,Male,56,Airbnb,Dubai,Suite,2024-12-30,2025-01-11,2025-01-16,5,3,491.34,2456.7,175.36,2281.34,Phone,Credit Card,2
HB_10771,GUEST_9493,Male,73,Airbnb,London,Double,2024-09-19,2024-10-11,2024-10-15,4,4,94.69,378.76,54.74,324.02,Phone,Credit Card,5
HB_10772,GUEST_9379,Female,27,Hotel,Dubai,Suite,2025-01-04,2025-01-25,2025-02-05,11,4,345.71,3802.81,36.77,3766.04,Travel Agent,Credit Card,1
HB_10773,GUEST_2116,Male,62,Airbnb,Barcelona,Single,2024-04-01,2024-04-16,2024-04-26,10,4,53.58,535.8,10.58,525.22,Phone,Bank Transfer,1
HB_10774,GUEST_9686,Female,24,Hotel,New York,Studio,2023-08-04,2023-08-21,2023-08-25,4,2,292.82,1171.28,41.33,1129.95,Phone,Bank Transfer,3
HB_10775,GUEST_2017,Female,22,Hotel,Sydney,Apartment,2023-09-15,2023-09-24,2023-09-25,1,4,395.37,395.37,76.72,318.65,App,Bank Transfer,1
HB_10776,GUEST_2608,Male,45,Airbnb,Tokyo,Studio,2024-05-03,2024-06-04,2024-06-16,12,5,475.51,5706.12,402.33,5303.79,Travel Agent,Bank Transfer,2
HB_10777,GUEST_1139,Male,76,Airbnb,Dubai,Suite,2025-04-28,2025-05-26,2025-05-28,2,4,310.3,620.6,52.41,568.19,Website,PayPal,2
HB_10778,GUEST_4660,Male,47,Airbnb,Paris,Single,2024-03-26,2024-05-13,2024-05-15,2,3,108.57,217.14,32.11,185.03,Website,Credit Card,5
HB_10779,GUEST_4551,Male,33,Airbnb,Paris,Suite,2023-12-22,2024-01-13,2024-01-24,11,2,387.2,4259.2,809.57,3449.63,Website,Credit Card,3
HB_10780,GUEST_7087,Female,20,Airbnb,London,Single,2025-02-07,2025-03-02,2025-03-08,6,3,248.49,1490.94,119.82,1371.12,Website,PayPal,2
HB_10781,GUEST_6872,Male,60,Airbnb,Dubai,Studio,2024-07-07,2024-07-13,2024-07-20,7,3,490.83,3435.81,537.85,2897.96,Phone,PayPal,4
HB_10782,GUEST_1175,Female,25,Airbnb,Sydney,Studio,2024-11-12,2024-11-21,2024-12-02,11,3,373.54,4108.94,418.35,3690.59,Travel Agent,PayPal,2
HB_10783,GUEST_4319,Female,48,Airbnb,New York,Double,2024-05-10,2024-07-02,2024-07-14,12,3,357.67,4292.04,628.59,3663.45,Travel Agent,Credit Card,4
HB_10784,GUEST_4776,Female,38,Hotel,Paris,Apartment,2024-11-11,2024-11-24,2024-11-26,2,3,437.84,875.68,77.82,797.86,App,Bank Transfer,3
HB_10785,GUEST_5212,Female,34,Airbnb,London,Studio,2025-03-04,2025-03-19,2025-03-26,7,2,335.76,2350.32,119.78,2230.54,Website,Credit Card,2
HB_10786,GUEST_8255,Male,26,Hotel,Dubai,Double,2023-12-21,2024-01-09,2024-01-21,12,5,211.9,2542.8,195.84,2346.96,Travel Agent,Bank Transfer,1
HB_10787,GUEST_2559,Male,23,Airbnb,London,Suite,2024-11-23,2024-12-07,2024-12-13,6,4,52.41,314.46,5.69,308.77,Phone,Credit Card,1
HB_10788,GUEST_1977,Female,65,Hotel,Sydney,Double,2023-12-11,2024-02-08,2024-02-14,6,5,238.71,1432.26,100.55,1331.71,App,PayPal,1
HB_10789,GUEST_7562,Male,21,Airbnb,Paris,Studio,2024-05-16,2024-05-17,2024-05-24,7,4,214.2,1499.4,245.59,1253.81,Phone,PayPal,1
HB_10790,GUEST_7704,Male,22,Airbnb,Sydney,Single,2025-03-11,2025-04-02,2025-04-12,10,3,126.52,1265.2,89.2,1176.0,Phone,Credit Card,5
HB_10791,GUEST_6649,Male,25,Hotel,Dubai,Apartment,2024-07-11,2024-07-13,2024-07-17,4,1,148.9,595.6,22.56,573.04,App,Bank Transfer,2
HB_10792,GUEST_3314,Female,51,Hotel,Barcelona,Double,2024-01-02,2024-02-28,2024-03-02,3,5,259.69,779.07,122.62,656.45,Phone,Bank Transfer,5
HB_10793,GUEST_4919,Male,59,Hotel,Dubai,Apartment,2024-03-04,2024-04-10,2024-04-15,5,3,75.33,376.65,35.05,341.6,Website,PayPal,3
HB_10794,GUEST_2135,Male,20,Hotel,Paris,Double,2023-06-23,2023-07-08,2023-07-09,1,1,459.2,459.2,11.82,447.38,App,Credit Card,5
HB_10795,GUEST_8979,Female,42,Hotel,London,Suite,2024-02-05,2024-02-24,2024-03-06,11,5,295.43,3249.73,589.06,2660.67,Phone,Credit Card,2
HB_10796,GUEST_3736,Female,80,Airbnb,Sydney,Studio,2024-04-27,2024-05-26,2024-06-01,6,2,71.04,426.24,42.51,383.73,App,Bank Transfer,5
HB_10797,GUEST_6982,Male,59,Hotel,Dubai,Studio,2024-07-08,2024-07-31,2024-08-07,7,1,391.12,2737.84,258.88,2478.96,Phone,Credit Card,2
HB_10798,GUEST_5723,Female,55,Airbnb,Tokyo,Studio,2024-02-27,2024-03-01,2024-03-13,12,1,269.12,3229.44,507.31,2722.13,App,Bank Transfer,1
HB_10799,GUEST_3195,Male,53,Hotel,Paris,Apartment,2023-11-04,2023-12-24,2024-01-01,8,4,147.34,1178.72,142.51,1036.21,Travel Agent,Bank Transfer,3
HB_10800,GUEST_3087,Male,62,Hotel,Dubai,Studio,2023-11-01,2023-12-12,2023-12-14,2,5,378.85,757.7,34.77,722.93,Travel Agent,Bank Transfer,4
HB_10801,GUEST_7219,Male,69,Hotel,Paris,Apartment,2024-01-28,2024-03-18,2024-04-01,14,4,98.86,1384.04,5.48,1378.56,Travel Agent,Bank Transfer,3
HB_10802,GUEST_3372,Female,37,Hotel,Paris,Studio,2025-03-29,2025-04-20,2025-05-03,13,5,270.18,3512.34,372.52,3139.82,App,PayPal,5
HB_10803,GUEST_4237,Male,54,Hotel,New York,Double,2024-12-21,2025-01-26,2025-02-09,14,1,440.01,6160.14,618.89,5541.25,Phone,Bank Transfer,5
HB_10804,GUEST_2231,Male,66,Hotel,Paris,Double,2024-08-13,2024-10-08,2024-10-17,9,5,250.57,2255.13,13.57,2241.56,Website,Credit Card,2
HB_10805,GUEST_1880,Male,28,Airbnb,London,Double,2024-11-18,2024-12-21,2024-12-26,5,4,496.13,2480.65,22.64,2458.01,Website,Credit Card,5
HB_10806,GUEST_5648,Female,24,Airbnb,Dubai,Suite,2023-08-07,2023-10-05,2023-10-10,5,2,246.1,1230.5,11.75,1218.75,Phone,Bank Transfer,1
HB_10807,GUEST_7392,Female,38,Airbnb,Tokyo,Suite,2023-10-14,2023-12-07,2023-12-13,6,1,92.0,552.0,73.06,478.94,App,PayPal,2
HB_10808,GUEST_5902,Male,47,Hotel,Sydney,Double,2023-09-17,2023-10-05,2023-10-15,10,5,180.54,1805.4,249.84,1555.56,Phone,Credit Card,5
HB_10809,GUEST_3314,Female,67,Airbnb,Sydney,Suite,2023-08-01,2023-08-08,2023-08-12,4,5,53.66,214.64,6.42,208.22,App,PayPal,5
HB_10810,GUEST_8050,Female,54,Airbnb,Barcelona,Studio,2023-07-10,2023-08-19,2023-08-26,7,5,445.38,3117.66,473.01,2644.65,App,Bank Transfer,4
HB_10811,GUEST_5347,Female,39,Hotel,Barcelona,Double,2025-04-24,2025-05-07,2025-05-09,2,4,234.06,468.12,17.45,450.67,Phone,PayPal,1
HB_10812,GUEST_1695,Female,30,Airbnb,Barcelona,Apartment,2023-12-14,2024-01-12,2024-01-22,10,4,246.26,2462.6,476.99,1985.61,Website,Credit Card,4
HB_10813,GUEST_6058,Male,49,Airbnb,Paris,Studio,2025-01-19,2025-01-20,2025-01-22,2,5,113.6,227.2,31.39,195.81,Phone,PayPal,5
HB_10814,GUEST_1618,Female,73,Airbnb,New York,Double,2024-11-03,2024-12-14,2024-12-21,7,2,366.81,2567.67,259.22,2308.45,Travel Agent,Bank Transfer,1
HB_10815,GUEST_5946,Female,39,Hotel,Paris,Double,2024-12-01,2025-01-20,2025-01-31,11,3,62.55,688.05,35.82,652.23,App,Credit Card,5
HB_10816,GUEST_1164,Female,59,Hotel,Sydney,Studio,2025-06-13,2025-07-12,2025-07-14,2,5,477.63,955.26,26.35,928.91,Website,PayPal,1
HB_10817,GUEST_5183,Male,24,Hotel,London,Double,2025-04-16,2025-05-13,2025-05-15,2,4,247.09,494.18,42.85,451.33,App,Credit Card,3
HB_10818,GUEST_7105,Male,19,Hotel,New York,Studio,2024-02-26,2024-03-23,2024-04-01,9,5,364.96,3284.64,375.9,2908.74,App,Bank Transfer,1
HB_10819,GUEST_3035,Male,52,Hotel,Sydney,Apartment,2023-10-08,2023-10-21,2023-11-03,13,2,459.31,5971.03,752.09,5218.94,Travel Agent,PayPal,3
HB_10820,GUEST_9057,Male,48,Airbnb,Barcelona,Apartment,2023-11-28,2023-12-08,2023-12-17,9,5,237.3,2135.7,293.2,1842.5,Website,Bank Transfer,1
HB_10821,GUEST_9692,Female,78,Hotel,New York,Double,2023-12-25,2024-01-12,2024-01-26,14,3,302.44,4234.16,431.76,3802.4,Travel Agent,Credit Card,4
HB_10822,GUEST_3807,Male,62,Airbnb,London,Apartment,2025-03-03,2025-04-30,2025-05-12,12,2,348.43,4181.16,169.37,4011.79,App,Credit Card,5
HB_10823,GUEST_9355,Female,24,Airbnb,Tokyo,Studio,2023-10-31,2023-12-01,2023-12-13,12,1,73.44,881.28,5.03,876.25,Website,Credit Card,3
HB_10824,GUEST_5267,Male,36,Hotel,New York,Suite,2024-11-09,2024-11-23,2024-11-28,5,1,421.15,2105.75,285.24,1820.51,Website,PayPal,2
HB_10825,GUEST_6949,Male,77,Hotel,Paris,Single,2025-06-06,2025-06-26,2025-06-27,1,5,282.78,282.78,47.23,235.55,Website,Bank Transfer,5
HB_10826,GUEST_5635,Female,58,Airbnb,Tokyo,Studio,2025-05-21,2025-07-11,2025-07-25,14,4,289.34,4050.76,156.39,3894.37,Website,Credit Card,5
HB_10827,GUEST_7845,Female,75,Hotel,Barcelona,Suite,2025-02-20,2025-03-13,2025-03-17,4,3,286.07,1144.28,42.75,1101.53,Travel Agent,PayPal,3
HB_10828,GUEST_5143,Male,26,Hotel,Barcelona,Single,2024-07-07,2024-07-16,2024-07-29,13,2,390.22,5072.86,667.37,4405.49,Website,PayPal,2
HB_10829,GUEST_2995,Male,19,Hotel,London,Suite,2023-12-07,2024-01-23,2024-01-24,1,1,444.27,444.27,22.07,422.2,Phone,Credit Card,1
HB_10830,GUEST_5860,Male,74,Airbnb,Sydney,Single,2023-09-10,2023-11-01,2023-11-13,12,4,183.06,2196.72,219.34,1977.38,App,PayPal,1
HB_10831,GUEST_9599,Female,71,Hotel,Tokyo,Suite,2025-03-11,2025-03-13,2025-03-26,13,3,184.54,2399.02,209.33,2189.69,App,PayPal,4
HB_10832,GUEST_6685,Male,38,Hotel,London,Single,2024-03-19,2024-04-30,2024-05-08,8,4,123.98,991.84,105.37,886.47,App,PayPal,2
HB_10833,GUEST_4936,Male,68,Airbnb,Tokyo,Apartment,2024-07-08,2024-08-30,2024-09-07,8,3,485.63,3885.04,385.24,3499.8,Travel Agent,PayPal,3
HB_10834,GUEST_4423,Female,51,Airbnb,Barcelona,Apartment,2024-07-23,2024-07-24,2024-08-07,14,2,382.31,5352.34,1011.45,4340.89,Travel Agent,Credit Card,2
HB_10835,GUEST_3490,Male,31,Hotel,London,Apartment,2024-04-26,2024-06-04,2024-06-17,13,4,249.33,3241.29,227.66,3013.63,Website,PayPal,3
HB_10836,GUEST_2269,Female,32,Hotel,Sydney,Suite,2023-08-16,2023-09-18,2023-09-24,6,5,57.09,342.54,43.76,298.78,Phone,Credit Card,1
HB_10837,GUEST_9467,Female,20,Hotel,New York,Double,2024-11-20,2024-11-26,2024-12-05,9,2,431.01,3879.09,3.1,3875.99,App,PayPal,1
HB_10838,GUEST_9522,Male,34,Airbnb,London,Apartment,2025-02-11,2025-03-13,2025-03-26,13,1,284.58,3699.54,348.7,3350.84,Travel Agent,PayPal,3
HB_10839,GUEST_1434,Female,60,Airbnb,Paris,Apartment,2023-08-07,2023-08-14,2023-08-23,9,2,210.59,1895.31,147.54,1747.77,App,Credit Card,2
HB_10840,GUEST_1086,Female,78,Hotel,Sydney,Apartment,2024-06-28,2024-08-06,2024-08-16,10,4,268.24,2682.4,180.7,2501.7,Phone,PayPal,3
HB_10841,GUEST_1751,Female,21,Airbnb,New York,Apartment,2023-09-13,2023-09-14,2023-09-25,11,1,338.57,3724.27,558.98,3165.29,Travel Agent,PayPal,3
HB_10842,GUEST_3239,Female,78,Hotel,Sydney,Suite,2025-05-20,2025-06-12,2025-06-25,13,5,281.62,3661.06,556.84,3104.22,Website,PayPal,5
HB_10843,GUEST_4786,Female,61,Airbnb,Dubai,Double,2024-09-08,2024-09-17,2024-09-29,12,1,486.35,5836.2,23.78,5812.42,Website,Bank Transfer,5
HB_10844,GUEST_5440,Female,47,Hotel,Paris,Suite,2024-09-14,2024-11-09,2024-11-14,5,2,271.01,1355.05,50.67,1304.38,Travel Agent,Credit Card,5
HB_10845,GUEST_9289,Male,20,Airbnb,London,Suite,2024-03-29,2024-05-06,2024-05-14,8,5,476.07,3808.56,549.26,3259.3,Website,Bank Transfer,4
